timestamp,posX,posY,posZ,pitch,yaw,roll
2024-11-14T15:51:54.889651,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:51:55.952097,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:51:56.472216,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:51:56.991001,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:51:57.512124,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:51:58.029584,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:51:58.551435,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:51:59.074326,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:51:59.597372,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:00.119041,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:00.636416,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:01.159237,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:01.679628,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:02.217066,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:02.737318,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:03.258236,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:03.779990,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:04.301332,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:04.818456,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:05.337681,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:05.861652,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:06.383727,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:06.903055,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:07.432053,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:07.953242,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:08.471262,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:08.992027,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:09.512023,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:10.031246,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:10.546723,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:11.066438,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:11.584786,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:12.106627,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:12.626464,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:13.146418,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:13.666609,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:14.187082,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:14.705999,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:15.225331,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:15.743224,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:16.263888,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:52:16.784813,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:32.991014,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:34.158313,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:34.676721,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:35.200569,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:35.721371,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:36.246945,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:36.763903,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:37.284347,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:37.802113,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:38.325230,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:38.847725,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:39.366700,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:39.886144,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:40.405735,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:40.929878,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:41.452391,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:41.972656,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:42.491950,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:43.012447,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:43.532122,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:44.051202,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:44.570708,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:45.091732,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:45.625676,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:46.151654,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:46.672217,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:47.193165,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:47.711077,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:48.232109,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:48.754620,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:49.276089,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:49.795761,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:50.315376,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:50.838475,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:51.357046,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:51.880632,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:52.401748,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:52.923591,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:53.444618,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:53.962174,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:54.483020,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:55.000038,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:55.521708,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:56.041292,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:56.561090,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:57.084122,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:57.605842,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T15:58:58.124843,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:32.240425,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:33.357512,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:33.879706,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:34.402448,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:34.924285,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:35.446688,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:35.968883,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:36.488556,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:37.007221,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:37.531674,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:38.053032,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:38.573188,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:39.092156,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:39.610991,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:40.130589,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:40.649772,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:41.175723,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:41.698625,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:42.216888,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:42.738145,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:43.261977,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:43.782751,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:44.301862,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T16:03:44.828022,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14T17:14:27.130489,0.0,0.0,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:14:31.403147,0.0,0.0,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:14:32.659576,-0.6383704543113708,0.0,0.5356566309928894,180.0,49.999996535808485,180.0
2024-11-14T17:14:33.921827,-0.3191852569580078,0.0,0.2678283452987671,180.0,49.999996535808485,180.0
2024-11-14T17:14:35.172281,-0.3191852569580078,0.0,0.2678283452987671,143.3333396953694,49.9999954517353,179.9999991258741
2024-11-14T17:14:36.422122,-0.3191852569580078,0.0,0.2678283452987671,-173.33333342205748,49.999998159460304,-179.99999971655754
2024-11-14T17:14:37.671442,-0.3191852569580078,0.0,0.2678283452987671,-131.11112753649087,49.99999435017377,179.99999978395536
2024-11-14T17:14:38.921963,-0.3191852569580078,0.0,0.2678283452987671,-179.99999976158145,49.999996535808485,-180.0
2024-11-14T17:14:40.173826,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:14:41.421948,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:14:42.687864,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:14:43.936128,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:14:45.186509,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:14:46.436561,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:14:47.685987,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:14:48.949735,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:14:50.202203,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:14:51.451743,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:14:52.701143,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:14:53.950256,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:14:55.199426,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:14:56.449288,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:14:57.714903,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:14:58.966861,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:15:00.232648,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:15:01.477926,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:15:02.792497,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:15:04.059875,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:15:05.310823,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:15:06.561311,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:15:07.814605,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:15:09.076818,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:15:10.324592,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:15:11.575908,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:15:12.825429,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:15:14.078909,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:15:15.325717,-0.3191852569580078,0.0,0.2678283452987671,153.33334217994056,49.999995425307866,-179.9999992714634
2024-11-14T17:15:16.575414,-0.3191852569580078,0.0,0.2678283452987671,151.1111200339917,49.99999417101778,-179.9999986513914
2024-11-14T17:15:17.825971,-0.3191852569580078,0.0,0.2678283452987671,101.11108549340396,49.99999851415825,-179.9999993692336
2024-11-14T17:15:19.074777,-0.3191852569580078,0.0,0.2678283452987671,123.33337438437043,49.99999842676185,179.9999985760101
2024-11-14T17:15:20.325251,-0.3191852569580078,0.0,0.2678283452987671,172.22224797270806,49.99999897643701,179.9999996067668
2024-11-14T17:15:21.574258,-0.3191852569580078,0.0,0.2678283452987671,168.88891585823808,49.99999728751556,179.99999979423106
2024-11-14T17:15:22.825523,-0.07447647303342819,0.0,0.06249319761991501,132.22226374895234,49.99999553787281,-179.99999973042634
2024-11-14T17:15:24.075411,0.17023225128650665,0.0,-0.1428418755531311,110.00002470055256,49.9999961218597,179.99999886921353
2024-11-14T17:15:25.323863,0.18087176978588104,0.0,-0.1517694890499115,152.22225656497545,49.999995758835844,-179.999998907259
2024-11-14T17:15:26.577080,0.27662739157676697,0.0,-0.23211801052093506,162.22225297184536,49.999994705551195,-179.99999943937763
2024-11-14T17:15:27.838859,0.27662739157676697,0.0,-0.23211801052093506,162.22225297184536,49.999994705551195,-179.99999943937763
2024-11-14T17:24:19.603232,0.0,0.0,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:24:24.007482,0.0,0.0,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:24:25.256570,0.0,0.0,0.0,173.33333342205748,49.999998159460304,179.99999971655754
2024-11-14T17:24:26.507830,0.0,0.0,0.0,126.66668366574513,49.999997653294564,179.99999991926788
2024-11-14T17:24:27.755054,0.0,0.0,0.0,167.77777866638056,49.99999515303071,-179.99999985895977
2024-11-14T17:24:29.007242,0.0,0.0,0.0,-142.22223550199828,49.99999669130038,-179.99999967113982
2024-11-14T17:24:30.256743,0.0,0.0,0.0,-128.88890265344187,14.444449420701218,-179.99999873069152
2024-11-14T17:24:31.506093,0.0,0.0,0.0,-171.1111121055442,-22.222230385463423,-179.99999989700052
2024-11-14T17:24:32.757971,0.0,0.0,0.0,170.00000217576536,27.77777562053264,-179.999999883325
2024-11-14T17:24:34.008143,0.3371354937553406,0.0,-0.45890095829963684,170.00000402511662,77.77775990422828,-179.9999978285423
2024-11-14T17:24:35.256852,0.11845481395721436,0.0,-1.1875228881835938,-29.999995074858067,54.44443916698163,-1.100536669518582e-06
2024-11-14T17:24:36.507949,-0.05446338653564453,0.0,-0.5329533219337463,-32.2222154928744,39.999953650832296,-1.5097535521671653e-07
2024-11-14T17:24:37.754887,-0.16133125126361847,0.0,0.13012976944446564,14.444443050045738,-8.889081253336942,-2.3425176755260088e-07
2024-11-14T17:24:39.008618,0.36334043741226196,0.0,-0.4745122790336609,-26.66665938735683,31.111042636152966,1.6683120765012357e-06
2024-11-14T17:24:40.255104,0.16731864213943481,0.0,-0.9445157051086426,-41.111098995292686,2.2220731851093185,-7.613426974454827e-07
2024-11-14T17:24:41.521019,-0.5174782872200012,0.0,-0.3999156653881073,8.888888241108168,-6.666847884302397,4.2714234411807367e-07
2024-11-14T17:24:42.787006,0.10408195853233337,0.0,-0.3257567882537842,-26.666663130103675,-48.889211146488826,1.7790138170916545e-06
2024-11-14T17:24:44.033996,0.7192407250404358,0.0,0.07142168283462524,103.33329813045543,-81.1106365879257,-179.99998811350716
2024-11-14T17:24:45.297834,-0.005664601922035217,0.0,-0.30523693561553955,-65.55551068958238,-66.66703275341163,-8.482492454087194e-07
2024-11-14T17:24:46.547503,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:24:47.798264,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:24:49.048700,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:24:50.296072,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:24:51.563766,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:24:52.812542,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:24:54.061308,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:24:55.311826,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:24:56.562364,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:24:57.811890,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:24:59.061582,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:25:00.311663,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:25:01.563304,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:25:02.813622,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:25:04.061652,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:25:05.318233,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:25:06.591736,-0.5802959203720093,0.0,-0.37501391768455505,-24.4444171699219,-66.66703064912186,2.916265688707526e-06
2024-11-14T17:41:47.421243,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:41:51.101312,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:41:52.326855,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:41:53.550498,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:41:54.780923,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:41:56.005989,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:41:57.233749,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:41:58.460304,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:41:59.699943,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:00.932353,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:02.162748,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:03.397278,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:04.622872,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:05.852615,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:07.084048,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:08.317930,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:17.367017,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:20.856826,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:22.087234,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:23.317967,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:24.551312,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:33.911609,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:37.515480,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:38.741071,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:39.972431,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:41.194590,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:42.422702,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:43.651423,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:44.882516,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:46.114809,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:47.339627,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:48.570148,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:49.795977,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:51.024839,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:52.250811,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
2024-11-14T17:42:53.483309,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0
